address,latitude,longitude,name,province
1261 W Ohio Pike,39.04684,-84.24551,McDonald's,OH
9145 Chamberlayne Rd,37.648720000000004,-77.40623000000001,McDonald's,VA
4451 Eastgate Blvd,39.096109999999996,-84.27813,SONIC Drive In,OH
2364 Kings Center Ct,39.35633,-84.25896999999999,Dairy Queen,OH
613 Highway 53 East Se,34.4733,-84.92491,Pizza Hut,GA
749 Highway 53 East SE,34.471759999999996,-84.92083000000001,McDonald's,GA
749 Highway 53 East SE,34.471759999999996,-84.92083000000001,McDonald's,GA
1645 Highway 29 S,33.32049,-84.77833000000001,Wendy's,GA
1501 Edwin Miller Blvd,39.488434000000005,-77.95744307,KFC,WV
4386 S Laburnum Ave,37.52913,-77.35845,Subway,VA
31853 Temecula Pkwy,33.47952182,-117.1028101,McDonald's,CA
801 W Davis St,47.194520000000004,-120.95322,Taco Bell,WA
1024 Beards Hill Rd,39.52208136,-76.17993336,Bob Evans Restaurant,MD
1111 E US Highway 85,33.37638,-112.57113000000001,Sonic Drive-In,AZ
5325 Kyle Center Dr,30.011329999999997,-97.86279,McDonald's,TX
748 Casino Trl,35.462790000000005,-83.31223,McDonald's,NC
1109 E US Highway 223,41.87457,-84.04149,Rally's,MI
1536 Parkway,35.836209999999994,-83.57185,Steak 'n Shake,TN
3941 Fountain Square Pl,42.34302,-87.898,Jimmy John's,IL
614 W Liberty St,42.25830529,-88.15640044,Jimmy John's,IL
684 S Lake St,42.252990000000004,-88.00111,Jimmy John's,IL
1939 N Lewis Ave,42.38807,-87.85477,McDonald's,IL
7510 S Kennedy Dr,42.105946,-88.258064,Burger King,IL
133 Bridgeton Pike,39.72391,-75.22063,McDonald's,NJ
29 E Broad St,39.4271,-75.2335,KFC,NJ
101 S DuPont Hwy,39.66507,-75.60547,McDonald's,DE
800 Linmar Ln,43.09019,-88.76024,McDonald's,WI
800 Linmar Ln,43.09019,-88.76024,McDonald's,WI
6031 State Route 30,40.307109999999994,-79.57706,SONIC Drive In,PA
625 S Church St,43.18724,-88.72905,McDonald's,WI
5231 State Route 30,40.303394,-79.50978,Wendy's,PA
2590 W State St,41.01331,-80.3956,Wendy's,PA
313 Stanley K Tanger Blvd,33.35197,-84.12086,Taco Bell,GA
1700 Pulaski Hwy,39.61824,-75.69473,7-Eleven,DE
74 Centerton Rd,39.97191,-74.91081,Wendy's,NJ
7313 Lancaster Pike,39.787926,-75.69329,Pizza Pro,DE
2610 Easton Ave,40.64418,-75.346419,McDonald's,PA
1223 W Broad St,40.62229,-75.40007,TheMINT Gastropub,PA
7142 Hamilton Blvd,40.5504,-75.5982,Wendy's,PA
701 S 25th St,40.6798,-75.2476,Dairy Queen,PA
4233 Edgmont Ave,39.87335,-75.38983,Domino's Pizza,PA
1501 Governors Pl,39.632849,-75.663821,Taco Bell,DE
284 Christiana Rd,39.66305,-75.63897,7-Eleven,DE
2507 Concord Pike,39.79538,-75.54689,McDonald's,DE
40124 10th St W,34.611317,-118.14732,SONIC Drive In,CA
2427 E Avenue S,34.558170000000004,-118.08532,McDonald's,CA
11428 Panama City Beach Pkwy,30.205090000000002,-85.826914,Chick-fil-A,FL
11428 Panama City Beach Pkwy,30.205090000000002,-85.826914,Chick-fil-A,FL
256 N Pioneer Rd,43.78515,-88.48096,Fazoli's,WI
300 Moasis Dr,44.29594,-88.31437,McDonald's,WI
5350 Blue Mound Rd,32.8407,-97.3429,Wendy's,TX
1704 Avenue H,29.55811,-95.80967,SONIC Drive In,TX
3001 N Wayne St,41.67208,-85.00039,Wendy's,IN
16800 US Highway 441,28.8212,-81.6773,KFC,FL
9865 Jefferson Davis Hwy,38.225912,-77.50354899999999,Arby's,VA
9910 Southpoint Pkwy,38.23403,-77.50437,Wendy's,VA
39697 Avenida Acacias,33.573190000000004,-117.17881000000001,In-N-Out Burger,CA
170 Hoosick St,42.73881,-73.67544000000001,McDonald's,NY
723 W Arrow Hwy,34.1063,-117.81966000000001,KFC,CA
1090 York Rd,39.84174,-77.206906,McDonald's,PA
1090 York Rd,39.84174,-77.206906,McDonald's,PA
290 Wilson Avenue,39.8266,-76.9879,SONIC Drive In,PA
991 Carlisle St,39.815992,-76.993351,McDonald's,PA
20437 State Road 7,26.369892999999998,-80.206316,Panera Bread,FL
504 Meadowmont Village Cir,35.905557,-79.01074799999999,Chronic Tacos,NC
1500 South Federal Hwy,26.103025,-80.136783,Boston Market,FL
2309 N Federal Hwy,26.156667000000002,-80.117736,Boston Market,FL
80 Intracoastal Pointe Dr,26.934575,-80.08899699999999,Boston Market,FL
1418 S Washington St,47.907301000000004,-97.04500999999999,Pizza Hut,ND
2705 S Washington St,47.8942,-97.0446,Domino's Pizza,ND
409 E Main St,42.594283000000004,-86.101807,Subway,MI
880 Lagrange St,42.396184000000005,-86.268978,Pizza Hut,MI
7727 Tuckerman Ln,39.037987,-77.154818,California Tortilla,MD
300 W Pratt St,39.286297999999995,-76.619322,California Tortilla,MD
2253 S Buckner Blvd,32.752001,-96.683417,Golden Chick,TX
821 Capital Ave SW,42.299312,-85.19941800000001,Taco Bell,MI
312 Boston Rd,42.571979,-71.27715500000001,Wendy's,MA
312 Boston Rd,42.571979,-71.27715500000001,Wendy's,MA
303 Montvale Ave,42.479251,-71.120862,Wendy's,MA
115 Powder Mill Rd,42.438635,-71.435202,Wendy's,MA
560 SW Cutoff,42.212494,-71.796898,Wendy's,MA
1221 Honoapiilani Hwy,20.883839000000002,-156.681999,Dairy Queen,HI
4000 Chapel View Boulevard,41.756170000000004,-71.458551,Panera Bread,RI
2515 White Bear Avenue North,45.017383,-93.02162,Panera Bread,MN
1775 Radio Drive,44.92293,-92.933346,Panera Bread,MN
20916 Homestead Rd,37.337154999999996,-122.04024799999999,Thai Delight,CA
2240 Mendocino Ave,38.462241,-122.717786,Baja Fresh Mexican Grill,CA
20807 Stevens Creek Boulevard,37.323206,-122.038032,Panera Bread,CA
4141 University Way NE,47.657472999999996,-122.31321399999999,Jimmy John's,WA
794 Nissan Dr,35.974252,-86.49294599999999,Waffle House,TN
2000 35th Ave,40.405972999999996,-104.734377,Subway,CO
2008 S University Blvd,39.679551000000004,-104.95938000000001,Subway,CO
1325 SE Tacoma St,45.464327000000004,-122.652266,Subway,OR
463 Parkway,35.71478,-83.51075,Sam's Gyros,TN
2129 E 9400 S,40.580444,-111.82988,Domino's Pizza,UT
721 E 2100 S,40.7255,-111.87,Domino's Pizza,UT
2641 W 7800 S,40.609514000000004,-111.95653999999999,Pizza Hut,UT
4335 W Lake Mary Blvd,28.755858,-81.351447,Boston Market,FL
1235 S Euclid St,33.816055,-117.941483,Domino's Pizza,CA
227 Marschall Rd,44.799735999999996,-93.509004,McDonald's,MN
8101 Old Carriage Ct,44.777939,-93.41523000000001,McDonald's,MN
313 1st Ave S,43.980722,-94.631761,McDonald's,MN
1505 2nd St SW,44.021612,-92.48549100000001,McDonald's,MN
2770 N Service Dr,44.565643,-92.57122700000001,McDonald's,MN
2770 N Service Dr,44.565643,-92.57122700000001,McDonald's,MN
701 Northland Dr,45.557779,-93.582973,McDonald's,MN
701 Northland Dr,45.557779,-93.582973,McDonald's,MN
1271 E Bridge St,44.541395,-95.096787,McDonald's,MN
220 8th St S,46.872539,-96.767802,McDonald's,MN
8321 200th Ave,42.5565,-88.0503,Bristol 45 Diner,WI
850 S Main St,41.4815,-72.9052,McDonald's,CT
766 E Pinconning Rd,43.85288,-84.0152,McDonalds,MI
2940 Cook Rd,44.24955,-84.22556,McDonalds,MI
6362 3 Mile Rd,43.557438,-83.951823,KFC,MI
913 Wyoming Ave,41.3013,-75.8541,McDonald's,PA
189 Boston Post Rd W,42.339290000000005,-71.5893,Boston Market,MA
189 Boston Post Rd W,42.339290000000005,-71.5893,Boston Market,MA
2639 E Gulf To Lake Hwy,28.85587,-82.38969,SUBWAY,FL
754 Indian Boundary Rd.,41.61657,-87.03795,Pizza Hut,IN
13500 Hg Trueman Road,38.3458,-76.461,McDonald's,MD
13500 Hg Trueman Road,38.3458,-76.461,McDonald's,MD
141 Main St,41.95599,-78.646307,McDonald's,PA
141 Main St,41.95599,-78.646307,McDonald's,PA
81901 Highway 111,33.712399,-116.2367558,El Pollo Loco,CA
122 N Market St,40.242509999999996,-79.23846400000001,Subway,PA
4220 Route 9 S,40.15035,-74.22705,Five Guys,NJ
358 E Dupont Hwy Unit 10,38.578309999999995,-75.28907,Hardee's,DE
38667 Sussex Hwy,38.456959999999995,-75.55759,McDonald's,DE
33 Highway 441 N,34.878440000000005,-83.3973,Dairy Queen,GA
38 Rickman St,34.8777,-83.3961,Wendy's,GA
N2545 Plaza Rd,44.071059999999996,-89.27143000000001,McDonald's,WI
1297 W Lane Rd,42.36502,-89.03312,Taco Bell,IL
1297 W Lane Rd,42.36502,-89.03312,Taco Bell,IL
6167 Highway 278 NW,33.605267,-83.87272,Captain D's,GA
8761 US Highway 42,38.96579057,-84.67237,SUBWAY,KY
171 W Old Crossroad,38.648,-78.6745,McDonald's,VA
490 Central Ave,40.2996,-78.9115,Sheetz,PA
3399 State Highway 365,34.480522,-83.588615,Dairy Queen,GA
910 Claremont Ave,40.86153,-82.32441999999999,Burger King,OH
101 N Century Dr,44.06959967,-89.26854027,Culver's,WI
1082 Level Grove Rd,34.51063,-83.54559,Wendy's,GA
603 Route 739,41.3606,-75.0591,McDonald's,PA
198 S Mulberry St,39.5381,-82.40673000000001,KFC,OH
700 Watertown Ave,41.57065407,-73.061353,Frankies,CT
237 Boston Post Rd W,42.33806,-71.59198,Subway,MA
201 Sterling Run Blvd,39.038742,-83.92073,Wendy's,OH
5131 W Western Ave,41.67247936,-86.32038463,Taco Bell,IN
7909 Dream St,38.98829,-84.64188,McDonald's,KY
402 E Main St,41.964,-78.6269,Togi's Sub Station,PA
212 E Main St,38.03005,-78.48051,Citizen Burger Bar,VA
1230 Emmet St N,38.053337,-78.498193,Arby's,VA
941 Emmet St N,38.04883,-78.50341,McDonald's,VA
1260 W Foothill Blvd,34.1072,-117.3951,Wendy's,CA
2506 World Gateway Pl,42.207229999999996,-83.35651,Wendy's,MI
4110 SW 38th Ct,29.14738,-82.18715,McDonald's,FL
1410 N Eisenhower Dr,37.805164000000005,-81.182849,Panera Bread,WV
6350 W Charleston Blvd,36.159618,-115.23303200000001,Tropical Smoothie Cafe,NV
5625 Lawrenceville Hwy,33.88069,-84.165712,Bojangles' Famous Chicken 'n Biscuits,GA
9101 Kingston Pike,35.912587,-84.08466700000001,Bojangles' Famous Chicken 'n Biscuits,TN
2 Kaylans Way,34.776345,-82.46645799999999,Bojangles' Famous Chicken 'n Biscuits,SC
1253 Cleveland Hwy,34.793537,-84.962645,Bojangles' Famous Chicken 'n Biscuits,GA
1046 Charlotte Hwy,35.669592,-80.854056,Bojangles' Famous Chicken 'n Biscuits,NC
1064 Blowing Rock,36.204747999999995,-81.668966,Bojangles' Famous Chicken 'n Biscuits,NC
1301 S Cannon Blvd,35.477214000000004,-80.610987,Bojangles' Famous Chicken 'n Biscuits,NC
1204 Wade Hampton,34.943144000000004,-82.25698299999999,Bojangles' Famous Chicken 'n Biscuits,SC
1235 Jesse Jewell Pkwy,34.287283,-83.837358,Bojangles' Famous Chicken 'n Biscuits,GA
2004 Sibley Blvd,41.622840000000004,-87.57361,McDonald's,IL
1879 Indianapolis Blvd,41.6796,-87.4992,White Castle,IN
1879 Indianapolis Blvd,41.6796,-87.4992,White Castle,IN
4023 Powder Springs Rd SW,33.85928175,-84.6713857,KFC,GA
1400 W 79th St,41.75045,-87.65857,White Castle,IL
4317 Charlestown Rd,38.350319,-85.795631,Penn Station East Coast Subs,IN
10428 S Cicero Ave,41.70268,-87.74056,KFC,IL
542 Highway 44,37.99327,-85.7228,McDonald's,KY
542 Highway 44,37.99327,-85.7228,McDonald's,KY
1148 W Manchester Ave,33.96001,-118.29526000000001,KFC,CA
1247 N Glenwood Ave,34.79319,-84.9626,Arby's,GA
20220 W Catawba Ave,35.4824,-80.8792,KFC,NC
9598 Ridgetop Blvd NW,47.6541,-122.67853000000001,Wendy's,WA
102 1st Ave S,47.60154,-122.33378,Jimmy John's,WA
875 Gold Hill Rd,35.06096875,-80.96264088,Hardees,SC
1560 E Alexander Love Hwy,34.98794,-81.20156,SONIC Drive In,SC
903 US Hwy 80,32.111294,-81.23640400000001,McDonald's,GA
1205 US Highway 80 E,32.11068928,-81.23475066,KFC,GA
100 Imperial Hwy,37.8974,-84.5665,McDonald's,KY
112 Blueberry Ln,37.893788,-84.566327,Penn Station East Coast Subs,KY
8803 US Highway 301 N,27.5442,-82.4743,KFC,FL
6400 Hembree Ln,38.52687,-122.78768000000001,Subway,CA
1121 Lincoln Ave,38.30834,-122.29466000000001,Papa Joe's Pizza,CA
10900 Alondra Blvd,33.88713,-118.10215,In-N-Out Burger,CA
260 N Pottstown Pike,40.034440000000004,-75.6336,McDonald's,PA
1487 Freedom Blvd,36.929840000000006,-121.76829,Fosters Freeze,CA
43628 10th St W,34.675734999999996,-118.14753999999999,Jack in the Box,CA
5697 Calle Real,34.44082,-119.82328000000001,KFC,CA
918 S US Highway 27,42.991170000000004,-84.5454,Burger King,MI
1400 S US Highway 27,42.98805,-84.54313,Wendy's,MI
5006 W Avenue N,34.63086,-118.21942,Carl's Jr.,CA
5006 W Avenue N,34.63086,-118.21942,Carl's Jr.,CA
10585 N Michigan Rd,39.9405031,-86.2365733,Wendy's,IN
932 Buford Dr,33.987359000000005,-83.984585,Waffle House,GA
3825 Atlanta Hwy,33.940263,-83.47181072,McDonald's,GA
3880 Hempstead Tpke,40.7255,-73.4924,KFC,NY
17000 Condit Rd,37.13322,-121.63016,Taco Bell,CA
40580 Albrae St,37.520226,-121.98566399999999,McDonald's,CA
1249 Great Mall Dr,37.412779,-121.897648,McDonald's,CA
1249 Great Mall Dr,37.412779,-121.897648,McDonald's,CA
1141 Lincoln Ave,37.307784999999996,-121.9006,Subway,CA
914 S State Route 291,39.23730674,-94.43485759,Hardee's,MO
11320 E 23rd St S,39.08047385,-94.44289684,SONIC Drive In,MO
16721 E Gudgell Rd,39.07175,-94.37991,HiBoy Drive-in,MO
939 W Dillon Rd,39.96123,-105.1627,McDonalds,CO
399 N US Highway 287,40.00141,-105.1037,Mcdonald's,CO
130 Lexington St,42.381012,-71.2363,Dunkin' Donuts,MA
435 W 13th Ave,33.1083,-117.0789,Carl's Jr.,CA
13654 Poway Rd,32.956309999999995,-117.034452,El Ranchito Taco Shop,CA
12510 Poway Rd,32.952656,-117.05973999999999,McDonald's,CA
8221 Marbach Rd,29.41795,-98.65278,Chick-fil-A,TX
13603 Nacogdoches Rd,29.56546137,-98.38905639,Bush's Chicken,TX
3886 4th Ave,32.748043,-117.16206000000001,Subway,CA
3009 Blanco Rd,29.474348,-98.50820999999999,Burger King,TX
4698 Border Village Rd,32.5473,-117.03418,KFC,CA
2907 Thousand Oaks Dr,29.5782,-98.4409,KFC,TX
1636 Euclid Ave,32.72209,-117.08501000000001,Jack in the Box,CA
1641 Grand Ave,32.79803,-117.23928000000001,KFC,CA
3422 Jerome Ave,40.881172,-73.88301,SUBWAY,NY
5320 Norwood Ave,30.371270000000003,-81.66441999999999,McDonald's,FL
1830 US Highway 1 S,29.867790000000003,-81.32249,Wendy's,FL
119 E Crossroads Blvd,40.38734,-111.91508999999999,Burger King,UT
13628 S 200 W,40.50417,-111.89695,McDonald's,UT
1287 E Draper Pkwy,40.52865,-111.8551,Taco Bell,UT
357 E 12300 S,40.527149,-111.880793,Chick-fil-A,UT
1 Hotel Dr,42.378136,-71.02868000000001,Hilton Boston Logan Airport,MA
92 Derby St,42.180344,-70.9066,Chipotle Mexican Grill,MA
605 E Malloy Bridge Rd,32.64843605,-96.53323352,Wendy's,TX
11301 Westmark Dr,35.46619256,-97.72372393,Taco Bell,OK
5901 W Reno Ave,35.46481,-97.61948000000001,SONIC Drive In,OK
6009 W. Reno Ave,35.46481,-97.62062,Arby's,OK
2850 Chautauqua Ave,35.188559999999995,-97.45066,SONIC Drive In,OK
2850 Chautauqua Ave,35.188559999999995,-97.45066,SONIC Drive In,OK
1201 E Lindsey St,35.204159999999995,-97.42317,Taco Bell,OK
369 Avalon Park South Blvd,28.54004,-81.15071999999999,Taco Bell,FL
369 Avalon Park South Blvd,28.54004,-81.15071999999999,Taco Bell,FL
301 Towne Center Blvd,28.807309999999998,-81.33465,Burger King,FL
4315 W Lake Mary Blvd,28.755684000000002,-81.35077,Chipotle Mexican Grill,FL
470 Towne Center Cir,28.799870000000002,-81.33962,Wendy's,FL
615 12th Ave NE,35.22639,-97.42289,Jack in the Box,OK
2437 W Main St,35.21894,-97.47861999999999,Chick-fil-A,OK
2722 Castro Valley Blvd,37.694347,-122.08633,Quiznos,CA
2722 Castro Valley Blvd,37.694347,-122.08633,Quiznos,CA
104 Main St,41.00204,-96.16176999999999,Subway,NE
3134 Dial Dr,41.22918,-95.85016999999999,Fazoli's,IA
8124 S 84th St,41.1767,-96.04375999999999,Subway,NE
2430 93rd Ave SW,46.95472,-122.93511000000001,McDonalds,WA
155 S State Road 7,26.6689,-80.2036,Jimmy John's,FL
3100 SW Martin Hwy,27.161340000000003,-80.30208,7-Eleven,FL
9490 W Lake Mead Blvd,36.2066,-115.303601,Jack in the Box,NV
1011 N Rolling Rd,39.28465,-76.75209,McDonald's,MD
3100 Lord Baltimore Dr,39.33715,-76.75168000000001,Festival Eatery,MD
70 Kent Town Market,38.97444,-76.27724,Taco Bell,MD
125 S 3rd St,44.32566,-93.95744,Patrick's on Third,MN
188 Main St,38.97809,-76.4907,Mason's Famous Lobster Rolls,MD
1210 N Solano Dr,32.32114,-106.7719,SONIC Drive In,NM
190 E University Ave,32.28196,-106.76683999999999,Whataburger,NM
11260 Montana Ave,31.801609999999997,-106.30395,McDonald's,TX
4601 Old Gentilly Rd,30.00445,-90.03560999999999,Waffle House,LA
2000 Saint Charles Ave,29.93495,-90.07865,Subway,LA
7955 W Flagler St,25.7703,-80.325563,Burger King,FL
7955 W Flagler St,25.7703,-80.325563,Burger King,FL
12430 Highway 3,29.594083,-95.172813,Burger House,TX
2740 Mission St,37.753138,-122.418697,Pollo Campero,CA
1115 W Spring St,41.995999,-88.313677,Subway,IL
1283 Rickert Dr,41.748707,-88.167659,Wendy's,IL
20105 Sherman Way,34.201137,-118.571126,Subway,CA
7243 N Harlem Ave,42.013467,-87.80654200000001,Wendy's,IL
7243 N Harlem Ave,42.013467,-87.80654200000001,Wendy's,IL
3326 Pump Rd,37.647361,-77.614828,Subway,VA
3542 Electric Rd,37.225877000000004,-79.997452,Subway,VA
1896 Douglas Rd,41.72038,-88.319426,Wendy's,IL
3811 41st Avenue Dr,41.470917,-90.48373199999999,Wendy's,IL
1210 N Keller Dr,39.137324,-88.564463,Wendy's,IL
634 W Lincoln Hwy,41.505966,-87.66996,Wendy's,IL
17100 Torrence Ave,41.583997,-87.55894,Wendy's,IL
1420 75th St,41.751103,-88.01796,Wendy's,IL
3610 N Western Ave,41.947144,-87.688572,Wendy's,IL
740 Northwest Hwy,42.21744,-88.256998,Wendy's,IL
6 S Clark St,41.881686,-87.630854,Wendy's,IL
242 W Garfield Blvd,41.794435,-87.632676,Wendy's,IL
2053 W Lawrence Ave,41.968494,-87.68125400000001,Wendy's,IL
3325 Wilson Blvd,38.88365,-77.099486,All About Burger,VA
1792 Hwy 14 East,35.180476,-82.16136999999999,Bojangles' Famous Chicken 'n Biscuits,SC
2780 Hwy 501,33.995021,-79.203855,Bojangles' Famous Chicken 'n Biscuits,SC
4092 Atlanta Hwy,33.845852,-83.910179,Bojangles' Famous Chicken 'n Biscuits,GA
104 E Brandon Blvd,27.937765999999996,-82.285505,SUBWAY®,FL
554 5th Ave,40.75581,-73.97929,Domino's Pizza,NY
554 5th Ave,40.75581,-73.97929,Domino's Pizza,NY
650 86th St,40.618378,-74.02185,Nathan's Famous,NY
8405 N Houston Rosslyn Rd,29.867682000000002,-95.488431,SONIC Drive In,TX
3818 FM 359 Rd,29.62698,-95.76893000000001,The Swinging Door,TX
5811 S Gessner Rd,29.718020000000003,-95.53888,Burger King,TX
12925 FM 1960 Rd W,29.919348,-95.61018,Jimmy John's,TX
6101 Hillcroft St,29.715009999999996,-95.4965,Wendy's,TX
25560 Kingsland Blvd,29.77365137,-95.81826649,Burger King,TX
49 River St,42.3686874,-71.2177334,D'Angelo Grilled Sandwiches,MA
814 N Hwy 7,39.028,-94.2712,McDonald's,MO
934 SW State Route 7,39.00806,-94.27249,Taco Bell,MO
1720 Middlesex St,42.63496,-71.3531,Taco Bell,MA
1325 Capital Ave NE,42.34085,-85.15456,SUBWAY,MI
554 E 8th St,42.78986,-86.08324,Checkers,MI
5235 Wadsworth Byp,39.79193,-105.0813,McDonalds,CO
5235 Wadsworth Byp,39.79193,-105.0813,McDonalds,CO
5235 Wadsworth Byp,39.79193,-105.0813,McDonalds,CO
595 US Highway 287,39.92347,-105.09141000000001,McDonalds,CO
9703 Washington St,39.872894,-104.97841000000001,Jack in the Box,CO
1725 US Highway 1 S,29.87,-81.32377,Burger King,FL
27 Wolfensberger Rd,39.380703000000004,-104.86361000000001,Jack in the Box,CO
1360 S State St,40.272259999999996,-111.68406999999999,Arctic Circle,UT
3197 W 5400 S,40.652229999999996,-111.96708999999998,Taco Bell,UT
3475 W 3500 S,40.69624,-111.97393999999998,Taco Bell,UT
3490 S 8000 W,40.696999999999996,-112.0827,Wendy's,UT
12362 S Minuteman Dr,40.52533,-111.88873000000001,Carl's Jr.,UT
2325 US Highway 92 W,28.056729999999998,-81.8184,Taco Bell,FL
415 Magnolia Ave,28.058590000000002,-81.78832,Sonic Drive-In,FL
498 Havendale Blvd,28.0535,-81.7766,McDonald's,FL
20 Hempstead Ave,40.70408891,-73.6384697,KFC,NY
14173 Manchester Rd,38.593655,-90.497734,Jimmy John's,MO
11961 Paul Mayer Ave,38.74702979,-90.42207558,Wendy's,MO
12294 Saint Charles Rock Rd,38.75199888,-90.42803263,Long John Silvers / A&W,MO
6102 Luther Ln,32.863434000000005,-96.80637,Jimmy John's,TX
851 High St,39.396640000000005,-84.55194,White Castle,OH
7511 E Washington St,39.77218,-86.0354,Fazoli's,IN
1796 S Erie Hwy,39.377109999999995,-84.5489,Rally's,OH
3165 N Highway 67,38.794712,-90.283066,McDonald's,MO
695 Atlanta Rd,34.1874,-84.1437,KFC,GA
1706 W Market St,40.48317,-89.01937,KFC,IL
14400 San Pablo Ave,37.965837,-122.34441499999998,KFC,CA
9960 Valley Blvd,34.07886,-118.05328,McDonald's,CA
3788 S Orlando Dr,28.7577,-81.2874,Burger King,FL
11700 Morning Gate Ln,39.385,-77.2567,McDonald's,MD
1666 US Highway 395 N,38.9578,-119.7746,McDonald's,NV
28009 Greenspot Rd,34.1078,-117.1937,In-N-Out Burger,CA
28009 Greenspot Rd,34.1078,-117.1937,In-N-Out Burger,CA
7285 Battle Hill Dr,37.60824,-77.35565,Chick-fil-A,VA
680 Southpark Blvd,37.247324,-77.389747,Wendy's,VA
9776 Holman Rd NW,47.70065,-122.36396,Little Caesars Pizza,WA
3200 N Main St,34.5411,-82.6677,Wendy's,SC
100 Fritz Dr,34.5515,-82.6766,Hardee's,SC
2128 N Highway 81,34.554359999999996,-82.62852,Wendy's,SC
4544 Hwy 81 N,34.631215000000005,-82.599239,Arby's,SC
1797 Asheville Hwy,34.9835,-81.971,KFC,SC
3121 Boiling Springs Rd,35.03972,-81.97564,SONIC Drive In,SC
3121 Boiling Springs Rd,35.03972,-81.97564,SONIC Drive In,SC
4006 Highway 9,35.0495,-81.9862,Wendy's,SC
6322 Kenwood Ave,39.33873,-76.50511999999999,Subway,MD
7708 Landover Rd,38.92749,-76.88091999999999,McDonald's,MD
1939 E Osceola Pkwy,28.345565999999998,-81.36599,Checkers,FL
9598 Livingston Rd,38.758520000000004,-76.99476999999999,Taco Bell,MD
15389 W Cactus Rd,33.594734,-112.39113600000002,Wendy's,AZ
16547 W Bell Rd,33.638268,-112.4147,McDonald's,AZ
9935 W McDowell Rd,33.46463,-112.27328,Raising Cane's Chicken Fingers,AZ
13706 N 51st Ave,33.60926,-112.16861999999999,Domino's Pizza,AZ
15530 W Roosevelt St,33.457687,-112.39311000000001,Baskin-Robbins,AZ
2900 Wakefield Pines Dr,35.9421,-78.55962,McDonald's,NC
2565 N Hollywood Way,34.19466,-118.34948999999999,McDonald's,CA
2980 44th St SW,42.88415,-85.7382,McDonalds,MI
3700 Rivertown Pkwy SW,42.88046,-85.75656,Wetzel's Pretzels,MI
1300 S West Ave,42.2326,-84.4234,Wendy's,MI
825 Russ Ave,35.50369,-82.99154,McDonalds,NC
1500 Four Seasons Blvd,35.3309,-82.4484,Wendy's,NC
350 Pine Point Rd,43.542388,-70.34520149,Clambake Seafood Restaurant,ME
2745 Hartigan Rd,42.362774,-88.16248,Jimmy John's,IL
1822 Crenshaw Cir,42.25595486,-87.94828747,Panda Express,IL
511 W Liberty St,42.257381,-88.150947,McDonald's,IL
22 Bethel Rd,39.332085,-74.59398,Wendy's,NJ
2900 Golf Rd,43.0533,-88.3716,Five Guys,WI
211 Hwy 83,43.0533,-88.3748,McDonald's,WI
5940 University Blvd,40.52199,-80.21862,Burger King,PA
2805 Gracy Center Way,40.51616,-80.21953,McDonald's,PA
109 Cavasina Dr,40.2629,-80.1746,KFC,PA
200 Walmart Dr,40.621246,-79.944277,McDonald's,PA
4221 Ohio River Blvd,40.48643,-80.05481,BeanThru,PA
31 Towne Center Dr,40.608447999999996,-79.61083,Wendy's,PA
14 Hilltop Plz,40.81281452,-79.54347387,Taco Bell/KFC,PA
5391 Riverdale Rd,33.60850055,-84.43637749,Checkers,GA
262 Boston Post Rd,40.99649,-73.672113,KFC,NY
1556 Myrtle Ave,40.699341,-73.911385,KFC,NY
245 Meadow Dr,43.052336,-78.876737,Taco Bell,NY
2409 E Lake Mead Blvd,36.195547,-115.116672,Taco Bell,NV
3709 South Providence Road,38.909433,-92.335761,Panera Bread,MO
799 N Federal Hwy,26.357631,-80.085687,Boston Market,FL
101 5th St N,47.104234000000005,-94.582308,Cafe Zona Rosa,MN
801 SW 119th St,35.348786,-97.52750999999999,Taco Del Mar,OK
332 Goodman Rd E,34.962759999999996,-89.985667,Taco Del Mar,MS
1310 25th St S,46.861059000000004,-96.819561,Taco Del Mar,ND
525 Gilchrist St,42.023588000000004,-93.61709,Culver's,IA
122 Hayward Ave,42.02193,-93.65164,Domino's Pizza,IA
1521 S Arlington St,41.030605,-81.490909,Wendy's,OH
911 El Camino Real,37.35477,-121.94643400000001,Jack in the Box,CA
601 King St,38.80491841,-77.04584241,Chipotle Mexican Grill,VA
4515 John F Kennedy Pkwy,40.5253,-105.0714,Jimmy John's,CO
8330 Montgomery Blvd Ne,35.130295000000004,-106.5516172,Taco Cabana,NM
3031 Cleveland Ave NW,40.83255,-81.38864000000001,Taco Bell,OH
2045 Cleveland Ave NW,40.820570000000004,-81.38229,Papa Gyros,OH
1414 12th Ave N,46.89022629,-96.80220355,Jimmy John's,ND
13350 Dallas Parkway,32.928467,-96.82028000000001,Five Guys,TX
3100 N Mesa St,31.78009,-106.50406000000001,Carl's Jr.,TX
151 E 5300 S,40.656095,-111.88638,Carl's Jr.,UT
7120 Airport Rd,31.805675,-106.40425800000001,Carl's Jr.,TX
8800 S Polk St,32.641238,-96.839957,Carl's Jr.,TX
12000 SE 82nd Ave,45.435552,-122.574798,Carl's Jr.,OR
8205 SE Rhine St,45.497112,-122.578255,Carl's Jr.,OR
1700 NW 6th St,42.459283,-123.32263200000001,Carl's Jr.,OR
226 Grant Rd,47.406014,-120.286322,Subway,WA
1399 Southeast Blvd,47.301664,-119.54044099999999,Subway,WA
8207 NE Vancouver Mall Dr,45.657613,-122.58831200000002,Subway,WA
